v,psi_fine,psi_control
0.8558349609375,0.000377260887404095,0.000377260887404095
0.85595703125,0.0003746116643234228,0.0003746116643234228
0.8560791015625,0.0003719769380501572,0.0003719769380501572
0.856201171875,0.0003693566545442206,0.0003693566545442206
0.8563232421875,0.0003667507598484679,0.0003667507598484679
0.8564453125,0.00036415920008894294,0.00036415920008894294
0.8565673828125,0.0003615819214751337,0.0003615819214751337
0.856689453125,0.0003590188703002274,0.00035901887030022757
0.8568115234375,0.0003564699929413659,0.0003564699929413659
0.85693359375,0.0003539352358598984,0.0003539352358598983
0.8570556640625,0.00035141454560163574,0.00035141454560163574
0.857177734375,0.0003489078687971033,0.0003489078687971033
0.8572998046875,0.000346415152161793,0.0003464151521617931
0.857421875,0.00034393634249641554,0.00034393634249641554
0.8575439453125,0.000341471386687151,0.000341471386687151
0.857666015625,0.0003390202317059001,0.00033902023170590017
0.8577880859375,0.0003365828246105341,0.0003365828246105341
0.85791015625,0.000334159112545144,0.000334159112545144
0.8580322265625,0.00033174904274028944,0.00033174904274028955
0.858154296875,0.00032935256251324767,0.00032935256251324767
0.8582763671875,0.00032696961926826035,0.00032696961926826035
0.8583984375,0.0003246001604967811,0.0003246001604967811
0.8585205078125,0.0003222441337777216,0.0003222441337777216
0.858642578125,0.0003199014867776982,0.0003199014867776982
0.8587646484375,0.0003175721672512762,0.0003175721672512763
0.85888671875,0.000315256123041215,0.000315256123041215
0.8590087890625,0.00031295330207871175,0.00031295330207871175
0.859130859375,0.00031066365238364475,0.00031066365238364475
0.8592529296875,0.00030838712206481624,0.00030838712206481624
0.859375,0.0003061236593201941,0.0003061236593201941
0.8594970703125,0.00030387321243715323,0.0003038732124371533
0.859619140625,0.0003016357297927167,0.0003016357297927167
0.8597412109375,0.0002994111598537947,0.0002994111598537947
0.85986328125,0.00029719945117742485,0.00029719945117742485
0.8599853515625,0.0002950005524110104,0.00029500055241101034
0.860107421875,0.00029281441229255775,0.00029281441229255775
0.8602294921875,0.0002906409796509147,0.00029064097965091475
0.8603515625,0.00028848020340600594,0.00028848020340600594
0.8604736328125,0.00028633203256906933,0.00028633203256906933
0.860595703125,0.0002841964162428908,0.00028419641624289086
0.8607177734375,0.00028207330362203917,0.00028207330362203917
0.86083984375,0.00027996264399309916,0.00027996264399309916
0.8609619140625,0.0002778643867349047,0.0002778643867349047
0.861083984375,0.000275778481318771,0.000275778481318771
0.8612060546875,0.0002737048773087261,0.0002737048773087261
0.861328125,0.00027164352436174105,0.00027164352436174116
0.8614501953125,0.0002695943722279607,0.0002695943722279607
0.861572265625,0.000267557370750932,0.000267557370750932
0.8616943359375,0.0002655324698678326,0.00026553246986783265
0.86181640625,0.0002635196196096988,0.0002635196196096988
0.8619384765625,0.0002615187701016521,0.0002615187701016522
0.862060546875,0.00025952987156312515,0.00025952987156312515
0.8621826171875,0.0002575528743080873,0.00025755287430808733
0.8623046875,0.0002555877287452685,0.0002555877287452685
0.8624267578125,0.00025363438537838353,0.00025363438537838364
0.862548828125,0.00025169279480635455,0.00025169279480635466
0.8626708984375,0.0002497629077235329,0.00024976290772353295
0.86279296875,0.00024784467491992067,0.00024784467491992067
0.8629150390625,0.00024593804728139073,0.00024593804728139073
0.863037109375,0.00024404297578990632,0.00024404297578990627
0.8631591796875,0.00024215941152373968,0.00024215941152373974
0.86328125,0.00024028730565769018,0.00024028730565769018
0.8634033203125,0.00023842660946330076,0.00023842660946330076
0.863525390625,0.00023657727430907426,0.00023657727430907426
0.8636474609375,0.0002347392516606889,0.0002347392516606889
0.86376953125,0.00023291249308121198,0.00023291249308121198
0.8638916015625,0.00023109695023131423,0.00023109695023131423
0.864013671875,0.00022929257486948147,0.00022929257486948147
0.8641357421875,0.00022749931885222702,0.00022749931885222702
0.8642578125,0.0002257171341343021,0.00022571713413430214
0.8643798828125,0.0002239459727689059,0.00022394597276890593
0.864501953125,0.0002221857869078945,0.00022218578690789444
0.8646240234375,0.00022043652880198862,0.00022043652880198868
0.86474609375,0.00021869815080098154,0.00021869815080098148
0.8648681640625,0.00021697060535394428,0.00021697060535394428
0.864990234375,0.00021525384500943183,0.00021525384500943178
0.8651123046875,0.00021354782241568665,0.00021354782241568668
0.865234375,0.00021185249032084274,0.00021185249032084274
0.8653564453125,0.00021016780157312752,0.00021016780157312752
0.865478515625,0.00020849370912106357,0.0002084937091210636
0.8656005859375,0.000206830166013669,0.00020683016601366904
0.86572265625,0.00020517712540065716,0.00020517712540065716
0.8658447265625,0.00020353454053263488,0.00020353454053263485
0.865966796875,0.00020190236476130014,0.0002019023647613002
0.8660888671875,0.00020028055153963886,0.00020028055153963886
0.8662109375,0.00019866905442211997,0.00019866905442212
0.8663330078125,0.00019706782706489044,0.00019706782706489047
0.866455078125,0.00019547682322596855,0.00019547682322596855
0.8665771484375,0.0001938959967654364,0.00019389599676543647
0.86669921875,0.00019232530164563162,0.00019232530164563165
0.8668212890625,0.00019076469193133762,0.00019076469193133762
0.866943359375,0.000189214121789973,0.00018921412178997307
0.8670654296875,0.00018767354549178024,0.00018767354549178026
0.8671875,0.00018614291741001268,0.00018614291741001274
0.8673095703125,0.00018462219202112104,0.00018462219202112104
0.867431640625,0.00018311132390493842,0.00018311132390493842
0.8675537109375,0.00018161026774486476,0.00018161026774486476
0.86767578125,0.00018011897832804962,0.00018011897832804965
0.8677978515625,0.0001786374105455744,0.00017863741054557436
0.867919921875,0.00017716551939263298,0.00017716551939263295
0.8680419921875,0.00017570325996871185,0.00017570325996871188
0.8681640625,0.00017425058747776878,0.00017425058747776875
0.8682861328125,0.00017280745722841008,0.00017280745722841008
0.868408203125,0.0001713738246340676,0.0001713738246340676
0.8685302734375,0.00016994964521317376,0.00016994964521317374
0.86865234375,0.0001685348745893359,0.00016853487458933587
0.8687744140625,0.00016712946849150952,0.00016712946849150952
0.868896484375,0.00016573338275417018,0.00016573338275417018
0.8690185546875,0.00016434657331748425,0.00016434657331748425
0.869140625,0.0001629689962274788,0.00016296899622747886
0.8692626953125,0.00016160060763621012,0.0001616006076362101
0.869384765625,0.00016024136380193081,0.00016024136380193081
0.8695068359375,0.0001588912210892565,0.0001588912210892565
0.86962890625,0.00015755013596933037,0.00015755013596933037
0.8697509765625,0.00015621806501998748,0.00015621806501998748
0.869873046875,0.000154894964925917,0.000154894964925917
0.8699951171875,0.00015358079247882408,0.00015358079247882408
0.8701171875,0.00015227550457758984,0.00015227550457758984
0.8702392578125,0.00015097905822843052,0.00015097905822843057
0.870361328125,0.00014969141054505563,0.00014969141054505563
0.8704833984375,0.0001484125187488241,0.0001484125187488241
0.87060546875,0.00014714234016890003,0.00014714234016890003
0.8707275390625,0.0001458808322424069,0.00014588083224240694
0.870849609375,0.00014462795251458035,0.00014462795251458038
0.8709716796875,0.00014338365863892003,0.00014338365863892003
0.87109375,0.00014214790837733995,0.00014214790837733992
0.8712158203125,0.00014092065960031786,0.00014092065960031783
0.871337890625,0.00013970187028704306,0.00013970187028704306
0.8714599609375,0.00013849149852556317,0.00013849149852556317
0.87158203125,0.00013728950251292945,0.00013728950251292943
0.8717041015625,0.0001360958405553411,0.0001360958405553411
0.871826171875,0.00013491047106828786,0.00013491047106828786
0.8719482421875,0.00013373335257669183,0.00013373335257669186
0.8720703125,0.00013256444371504761,0.00013256444371504761
0.8721923828125,0.00013140370322756116,0.00013140370322756116
0.872314453125,0.00013025108996828766,0.00013025108996828766
0.8724365234375,0.00012910656290126773,0.00012910656290126773
0.87255859375,0.0001279700811006624,0.00012797008110066244
0.8726806640625,0.00012684160375088697,0.00012684160375088695
0.872802734375,0.00012572109014674304,0.00012572109014674307
0.8729248046875,0.00012460849969354995,0.00012460849969354992
0.873046875,0.00012350379190727406,0.0001235037919072741
0.8731689453125,0.0001224069264146574,0.0001224069264146574
0.873291015625,0.00012131786295334437,0.0001213178629533444
0.8734130859375,0.00012023656137200744,0.00012023656137200744
0.87353515625,0.00011916298163047147,0.0001191629816304715
0.8736572265625,0.0001180970837998364,0.0001180970837998364
0.873779296875,0.00011703882806259884,0.00011703882806259886
0.8739013671875,0.00011598817471277215,0.00011598817471277215
0.8740234375,0.00011494508415600505,0.00011494508415600507
0.8741455078125,0.00011390951690969912,0.00011390951690969914
0.874267578125,0.0001128814336031245,0.00011288143360312448
0.8743896484375,0.00011186079497753437,0.00011186079497753437
0.87451171875,0.0001108475618862782,0.00011084756188627822
0.8746337890625,0.00010984169529491331,0.00010984169529491331
0.874755859375,0.00010884315628131503,0.00010884315628131501
0.8748779296875,0.00010785190603578554,0.00010785190603578552
0.875,0.00010686790586116129,0.0001068679058611613
0.8751220703125,0.00010589111717291886,0.00010589111717291885
0.875244140625,0.00010492150149927935,0.00010492150149927937
0.8753662109375,0.00010395902048131155,0.00010395902048131154
0.87548828125,0.00010300363587303328,0.0001030036358730333
0.8756103515625,0.00010205530954151172,0.00010205530954151172
0.875732421875,0.00010111400346696178,0.00010111400346696179
0.8758544921875,0.00010017967974284338,0.00010017967974284338
0.8759765625,9.925230057595705e-05,9.925230057595703e-05
0.8760986328125,9.833182828653802e-05,9.833182828653805e-05
0.876220703125,9.741822530834912e-05,9.741822530834916e-05
0.8763427734375,9.651145418877173e-05,9.651145418877174e-05
0.87646484375,9.561147758889541e-05,9.56114775888954e-05
0.8765869140625,9.471825828360622e-05,9.471825828360622e-05
0.876708984375,9.383175916167331e-05,9.38317591616733e-05
0.8768310546875,9.295194322583401e-05,9.295194322583397e-05
0.876953125,9.207877359287735e-05,9.207877359287733e-05
0.8770751953125,9.121221349372627e-05,9.121221349372626e-05
0.877197265625,9.035222627351809e-05,9.035222627351809e-05
0.8773193359375,8.94987753916834e-05,8.949877539168341e-05
0.87744140625,8.86518244220236e-05,8.865182442202361e-05
0.8775634765625,8.78113370527868e-05,8.78113370527868e-05
0.877685546875,8.697727708674194e-05,8.697727708674194e-05
0.8778076171875,8.61496084412519e-05,8.614960844125191e-05
0.8779296875,8.532829514834436e-05,8.532829514834437e-05
0.8780517578125,8.451330135478166e-05,8.451330135478167e-05
0.878173828125,8.370459132212867e-05,8.370459132212864e-05
0.8782958984375,8.290212942681932e-05,8.290212942681932e-05
0.87841796875,8.210588016022159e-05,8.210588016022158e-05
0.8785400390625,8.131580812870056e-05,8.131580812870054e-05
0.878662109375,8.05318780536803e-05,8.05318780536803e-05
0.8787841796875,7.975405477170381e-05,7.97540547717038e-05
0.87890625,7.89823032344916e-05,7.89823032344916e-05
0.8790283203125,7.821658850899845e-05,7.821658850899845e-05
0.879150390625,7.745687577746873e-05,7.745687577746875e-05
0.8792724609375,7.670313033749001e-05,7.670313033749003e-05
0.87939453125,7.595531760204503e-05,7.595531760204503e-05
0.8795166015625,7.521340309956203e-05,7.521340309956203e-05
0.879638671875,7.447735247396359e-05,7.447735247396359e-05
0.8797607421875,7.374713148471359e-05,7.374713148471359e-05
0.8798828125,7.302270600686276e-05,7.302270600686276e-05
0.8800048828125,7.230404203109238e-05,7.230404203109237e-05
0.880126953125,7.159110566375647e-05,7.159110566375646e-05
0.8802490234375,7.088386312692228e-05,7.088386312692228e-05
0.88037109375,7.018228075840908e-05,7.018228075840906e-05
0.8804931640625,6.948632501182527e-05,6.948632501182527e-05
0.880615234375,6.879596245660397e-05,6.879596245660397e-05
0.8807373046875,6.81111597780367e-05,6.81111597780367e-05
0.880859375,6.743188377730554e-05,6.743188377730554e-05
0.8809814453125,6.675810137151361e-05,6.675810137151361e-05
0.881103515625,6.608977959371375e-05,6.608977959371373e-05
0.8812255859375,6.542688559293555e-05,6.542688559293555e-05
0.88134765625,6.47693866342109e-05,6.47693866342109e-05
0.8814697265625,6.411725009859733e-05,6.411725009859733e-05
0.881591796875,6.34704434832002e-05,6.347044348320018e-05
0.8817138671875,6.282893440119282e-05,6.282893440119282e-05
0.8818359375,6.219269058183507e-05,6.219269058183507e-05
0.8819580078125,6.156167987049011e-05,6.156167987049011e-05
0.882080078125,6.093587022863949e-05,6.09358702286395e-05
0.8822021484375,6.031522973389653e-05,6.031522973389653e-05
0.88232421875,5.969972658001795e-05,5.9699726580017965e-05
0.8824462890625,5.908932907691378e-05,5.908932907691378e-05
0.882568359375,5.848400565065541e-05,5.848400565065541e-05
0.8826904296875,5.7883724843482214e-05,5.788372484348223e-05
0.8828125,5.728845531380604e-05,5.728845531380604e-05
0.8829345703125,5.669816583621423e-05,5.669816583621423e-05
0.883056640625,5.611282530147078e-05,5.611282530147078e-05
0.8831787109375,5.553240271651575e-05,5.5532402716515764e-05
0.88330078125,5.495686720446298e-05,5.495686720446297e-05
0.8834228515625,5.43861880045959e-05,5.43861880045959e-05
0.883544921875,5.382033447236178e-05,5.382033447236178e-05
0.8836669921875,5.3259276079364034e-05,5.3259276079364034e-05
0.8837890625,5.270298241335282e-05,5.270298241335282e-05
0.8839111328125,5.2151423178213916e-05,5.215142317821391e-05
0.884033203125,5.1604568193955715e-05,5.160456819395572e-05
0.8841552734375,5.106238739669455e-05,5.106238739669454e-05
0.88427734375,5.0524850838638076e-05,5.0524850838638076e-05
0.8843994140625,4.999192868806713e-05,4.999192868806713e-05
