bin,alpha_left,alpha_right,x_left,x_right,event_cells,unweighted_positive_mass,prime_square_mass,mixed_center_mass,continuous_center_mass,psi_left_simpson,psi_right_simpson,weight_lower_analytic_only,weight_upper_analytic_only,weighted_midpoint,weighted_lower_analytic_only,weighted_upper_analytic_only
913,1.777862548828125,1.77789306640625,25350.18351778456,25354.59649744312,2,1.1287193813273106e-05,0.00032157878594009793,-0.0007624439104645457,0.00045215231833772087,3.441280052993371e-05,3.480575605112953e-05,3.422502137266557e-05,3.499353520839767e-05,3.906416318027357e-10,3.8630444949669066e-10,3.949788141087808e-10
914,1.77789306640625,1.777923583984375,25354.59649744312,25359.010245316604,2,5.670169026511506e-06,0.0003722705550761153,-0.0008188314154140557,0.00045223102936445194,3.480575605112953e-05,3.5202380514875806e-05,3.461797689386139e-05,3.539015967214395e-05,1.9847898378017554e-10,1.9628978034406384e-10,2.006681872162872e-10
915,1.777923583984375,1.7779541015625,25359.010245316604,25363.42476153871,2,9.220857760890128e-06,0.00034040787105662563,-0.0007834967673853342,0.00045230975408959857,3.5202380514875806e-05,3.5602699830220124e-05,3.5014601357607666e-05,3.5790478987488264e-05,3.264417873052634e-10,3.2286465867277065e-10,3.300189159377562e-10
916,1.7779541015625,1.777984619140625,25363.42476153871,25367.840046243273,2,2.8076637526668665e-06,0.0003980641393049164,-0.000847644968079575,0.0004523884925273255,3.5602699830220124e-05,3.600674002058034e-05,3.541492067295198e-05,3.619451917784848e-05,1.0052761430893534e-10,9.943318907701975e-11,1.0162203954085093e-10
917,1.777984619140625,1.77801513671875,25367.840046243273,25372.25609956399,2,2.217174437058249e-06,0.0004033631447900813,-0.0008536132150168638,0.0004524672446638409,3.600674002058034e-05,3.641452722382505e-05,3.5818960863312196e-05,3.660230638109319e-05,8.028529121682975e-11,7.941688438812566e-11,8.115369804553384e-11
918,1.77801513671875,1.778045654296875,25372.25609956399,25376.672921634745,3,1.019878374037936e-06,0.0004309569920716682,-0.0008824831242154126,0.00045254601051778224,3.641452722382505e-05,3.682608769235216e-05,3.622674806655691e-05,3.70138668496203e-05,3.734825962712471e-11,3.6946876914802e-11,3.774964233944741e-11
919,1.778045654296875,1.778076171875,25376.672921634745,25381.090512589322,2,2.0170003655548577e-06,0.00048373887546034554,-0.0009343466651742485,0.0004526247900794579,3.682608769235216e-05,3.724144779316555e-05,3.663830853508402e-05,3.742922695043369e-05,7.469712307501831e-11,7.389948170857614e-11,7.549476444146049e-11
920,1.778076171875,1.778106689453125,25381.090512589322,25385.50887256152,2,6.6573898185445025e-06,0.0005584784076628097,-0.0010045246011942516,0.00045270358334998636,3.724144779316555e-05,3.766063400794991e-05,3.705366863589741e-05,3.784841316521805e-05,2.493261783852667e-10,2.466807163163452e-10,2.5197164045418836e-10
921,1.778106689453125,1.77813720703125,25385.50887256152,25389.928001685304,2,4.042124670286525e-05,0.0007603143414984697,-0.0011726754851421183,0.0004527823903465137,3.766063400794991e-05,3.808367293314383e-05,3.747285485068177e-05,3.827145209041197e-05,1.530839658601749e-09,1.5146995105800683e-09,1.54697980662343e-09
922,1.77813720703125,1.778167724609375,25389.928001685304,25394.34790009448,2,2.4650529744069225e-05,0.0006836309379063654,-0.0011118416192149355,0.0004528612110526393,3.808367293314383e-05,3.851059128001084e-05,3.7895893775875686e-05,3.8698370437278984e-05,9.44044594105733e-10,9.341538567003113e-10,9.539353315111548e-10
923,1.778167724609375,1.7781982421875,25394.34790009448,25398.76856792305,1,1.7811143376526336e-05,0.0006503883715127357,-0.0010855172736250736,0.00045294004548886407,3.851059128001084e-05,3.894141587470884e-05,3.83228121227427e-05,3.912919503197698e-05,6.897544021162278e-10,6.825731013098519e-10,6.96935702922604e-10
924,1.7781982421875,1.778228759765625,25398.76856792305,25403.190005304867,1,1.7776791124233165e-05,0.0006502751710986401,-0.0010855172736139397,0.0004530188936395329,3.894141587470884e-05,3.937617365835743e-05,3.87536367174407e-05,3.9563952815625573e-05,6.961177152413743e-10,6.889153052303564e-10,7.033201252523924e-10
925,1.778228759765625,1.77825927734375,25403.190005304867,25407.612212373988,1,1.77424723008409e-05,0.0006501619904005787,-0.001085517273625257,0.0004530977555255192,3.937617365835743e-05,3.981489168710363e-05,3.918839450108929e-05,4.000267084437177e-05,7.025226416829624e-10,6.952990039500027e-10,7.09746279415922e-10
926,1.77825927734375,1.778289794921875,25407.612212373988,25412.035189264352,3,6.990490689801239e-06,0.000539450275888069,-0.000985636416333163,0.00045317663113489534,3.981489168710363e-05,4.0257597132185574e-05,3.962711252983549e-05,4.0445376289453715e-05,2.798729938002275e-10,2.77012961203521e-10,2.82733026396934e-10
927,1.778289794921875,1.7783203125,25412.035189264352,25416.45893610993,1,7.99332983192209e-07,0.0004159864092380033,-0.0008684425967258269,0.0004532555204710159,4.0257597132185574e-05,4.070431727999448e-05,4.006981797491743e-05,4.089209643726262e-05,3.2357764286020096e-11,3.202912713785955e-11,3.268640143418063e-11
928,1.7783203125,1.778350830078125,25416.45893610993,25420.883453044844,1,8.058334229697774e-07,0.00041591400660829993,-0.0008684425967341211,0.0004533344235487909,4.070431727999448e-05,4.1155079532134725e-05,4.051653812272634e-05,4.1342858689402866e-05,3.298251896767968e-11,3.2649580602322046e-11,3.3315457333037315e-11
929,1.778350830078125,1.77838134765625,25420.883453044844,25425.308740203058,2,6.60027709268333e-06,0.0003650034405905155,-0.0008118165038507697,0.0004534133403529376,4.1155079532134725e-05,4.16099114054821e-05,4.0967300374866584e-05,4.179769056275024e-05,2.7313593688084786e-10,2.703955342133091e-10,2.758763395483866e-10
930,1.77838134765625,1.778411865234375,25425.308740203058,25429.73479771875,1,1.1926293192077796e-05,0.000318333807325037,-0.0007598997850376618,0.00045349227090470253,4.16099114054821e-05,4.206884053224016e-05,4.142213224821396e-05,4.22566196895083e-05,4.989886647782119e-10,4.940124938332203e-10,5.039648357232034e-10
931,1.778411865234375,1.7784423828125,25429.73479771875,25434.161625725974,1,1.1949831327658467e-05,0.00031827840117343,-0.0007598997850375568,0.0004535712151917852,4.206884053224016e-05,4.253189465999488e-05,4.188106137497202e-05,4.271967381726302e-05,5.054822578715543e-10,5.004716192542276e-10,5.104928964888808e-10
932,1.7784423828125,1.778472900390625,25434.161625725974,25438.589224358817,2,1.1008274736672233e-05,0.0003266560293968301,-0.0007692979278773253,0.00045365017321716744,4.253189465999488e-05,4.299910165176737e-05,4.234411550272674e-05,4.3186880809035514e-05,4.707743529505892e-10,4.661356569353978e-10,4.754130489657806e-10
933,1.778472900390625,1.77850341796875,25438.589224358817,25443.017593751516,2,1.0957199376317185e-05,0.0003272329686608557,-0.0007700049142810431,0.00045372914499650465,4.299910165176737e-05,4.34704894860647e-05,4.281132249449923e-05,4.365826864333284e-05,4.737322750429278e-10,4.690921961360409e-10,4.783723539498147e-10
934,1.77850341796875,1.778533935546875,25443.017593751516,25447.446734038156,2,1.4451611695632155e-05,0.00030963048432871085,-0.0007489870031472202,0.0004538081305141415,4.34704894860647e-05,4.3946086256929106e-05,4.328271032879656e-05,4.4133865414197246e-05,6.316552041997817e-10,6.25504922806295e-10,6.378054855932683e-10
935,1.778533935546875,1.778564453125,25447.446734038156,25451.87664535303,1,3.6207742752759356e-05,0.00023370276528300417,-0.0006513821523215691,0.0004538871297913244,4.3946086256929106e-05,4.442592017398511e-05,4.3758307099660965e-05,4.4613699331253254e-05,1.5998754376978687e-09,1.5843895267607677e-09,1.61536134863497e-09
936,1.778564453125,1.778594970703125,25451.87664535303,25456.30732783026,4,3.077042817673544e-05,0.00025276367793886816,-0.00067595939257304,0.00045396614281090723,4.442592017398511e-05,4.491001956248506e-05,4.423814101671697e-05,4.50977987197532e-05,1.3744525586311106e-09,1.3612265408271837e-09,1.3876785764350373e-09
937,1.778594970703125,1.77862548828125,25456.30732783026,25460.73878160419,2,3.248396528258201e-05,0.00024686105923217024,-0.0006684222635440974,0.00045404516959450915,4.491001956248506e-05,4.539841286335257e-05,4.4722240405216916e-05,4.558619202062071e-05,1.4667879918226565e-09,1.4527557046823526e-09,1.4808202789629602e-09
938,1.77862548828125,1.778656005859375,25460.73878160419,25465.171006809036,2,5.4516098336434804e-05,0.00019867187987081806,-0.000598279991665331,0.0004541242101309478,4.539841286335257e-05,4.5891128633224466e-05,4.521063370608443e-05,4.6078907790492606e-05,2.4883748106577193e-09,2.4647073529734325e-09,2.5120422683420065e-09
939,1.778656005859375,1.7786865234375,25465.171006809036,25469.60400357905,2,8.037111795091818e-05,0.00015427020670972562,-0.0005281023531808943,0.0004542032644220868,4.5891128633224466e-05,4.638819554449059e-05,4.5703349475956325e-05,4.657597470175873e-05,3.708296223959076e-09,3.67322929148412e-09,3.7433631564340324e-09
940,1.7786865234375,1.778717041015625,25469.60400357905,25474.037772048632,2,0.00016703293142558787,7.270216735845706e-05,-0.00035995156841682355,0.0004542823324839543,4.638819554449059e-05,4.6889642385332046e-05,4.620041638722245e-05,4.707742154260019e-05,7.790235353229581e-09,7.716990982240534e-09,7.86347972421863e-09
941,1.778717041015625,1.77874755859375,25474.037772048632,25478.47231235203,2,0.0001528989925168159,8.289671992713145e-05,-0.00038435914171121066,0.00045436141430089515,4.6889642385332046e-05,4.739549805975742e-05,4.6701863228063905e-05,4.758327721702556e-05,7.208051491680336e-09,7.140667836229103e-09,7.275435147131568e-09
942,1.77874755859375,1.778778076171875,25478.47231235203,25482.907624623702,1,0.00012386771184797713,0.0001037958151076177,-0.0004343686131537961,0.00045444050989415556,4.739549805975742e-05,4.790579158763738e-05,4.720771890248928e-05,4.809357074490552e-05,5.902376342392052e-09,5.847512122013845e-09,5.95724056277026e-09
943,1.778778076171875,1.77880859375,25482.907624623702,25487.34370899798,1,0.0001239287554939801,0.00010377774939629679,-0.0004343686131537518,0.0004545196192514352,4.790579158763738e-05,4.8420552104737275e-05,4.771801243036924e-05,4.8608331262005415e-05,5.968801947540695e-09,5.913633895141933e-09,6.023969999939458e-09
944,1.77880859375,1.778839111328125,25487.34370899798,25491.78056560923,1,0.00012398981605444054,0.0001037596868282284,-0.00043436861314913094,0.0004545987423753431,4.8420552104737275e-05,4.893980886274809e-05,4.8232772947469134e-05,4.912758802001623e-05,6.035846623676222e-09,5.980372645552294e-09,6.0913206018001495e-09
945,1.778839111328125,1.77886962890625,25491.78056560923,25496.218194591976,3,5.812823593101521e-05,0.00019420369243844745,-0.000590753335790085,0.0004546778792826529,4.893980886274809e-05,4.9463591229315496e-05,4.875202970547995e-05,4.9651370386583636e-05,2.8600080284827783e-09,2.8338694848360006e-09,2.8861465721295556e-09
946,1.77886962890625,1.778900146484375,25496.218194591976,25500.65659608058,2,2.205413930431479e-05,0.00028372482324370916,-0.0007164277138959854,0.000454757029956591,4.9463591229315496e-05,4.999192868806713e-05,4.9275812072047355e-05,5.017970784533527e-05,1.0967029454205053e-09,1.0867356237701687e-09,1.1066702670708418e-09
947,1.778900146484375,1.7789306640625,25500.65659608058,25505.09577020961,2,9.440846301820055e-06,0.0003419322978362052,-0.0007873276459531618,0.0004548361944187767,4.999192868806713e-05,5.0524850838638076e-05,4.980414953079899e-05,5.071262999590622e-05,4.744817331327784e-10,4.701933209131367e-10,4.7877014535242e-10
